tot_emp;h_mean;a_mean;sector
1.890;3187;66.290;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
13.410;2572;53.500;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8.650;2739;56.980;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8.650;2739;56.980;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;2420;50.340;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
120;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
890;2325;48.360;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.490;2427;50.480;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;2488;51.750;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.190;2050;42.640;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.160;2049;42.620;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.160;2049;42.620;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30;2180;45.340;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
465.160;3011;62.640;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.810;3762;78.260;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.810;3762;78.260;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.810;3762;78.260;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
186.510;3009;62.580;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320;3995;83.100;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320;3995;83.100;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
640;3505;72.910;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
620;3520;73.210;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.260;3366;70.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.260;3366;70.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
110;3463;72.040;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;3642;75.750;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;3512;73.040;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.710;3284;68.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.710;3284;68.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
28.260;2492;51.830;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
28.260;2492;51.830;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
88.510;2795;58.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6.400;2747;57.150;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
82.090;2799;58.220;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
22.820;3861;80.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
22.820;3861;80.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;4455;92.670;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;4455;92.670;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
560;3382;70.350;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
560;3373;70.160;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.250;3373;70.160;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.240;3374;70.170;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
22.170;3195;66.460;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.550;2539;52.820;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
16.630;3414;71.010;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
150;3709;77.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
150;3709;77.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
180;3597;74.820;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
180;3597;74.820;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.990;3402;70.760;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.990;3402;70.760;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
470;4290;89.240;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
470;4290;89.240;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.610;2781;57.830;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.610;2781;57.830;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.400;3007;62.550;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;1933;40.210;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
210;2704;56.240;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
890;2520;52.420;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
217.610;2828;58.820;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
59.260;3617;75.230;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
59.260;3617;75.230;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
280;5281;109.850;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
280;5281;109.850;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.790;3492;72.630;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.790;3492;72.630;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
144.200;2473;51.440;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
144.200;2473;51.440;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.840;3627;75.440;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.840;3627;75.440;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6.100;2713;56.430;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6.100;2713;56.430;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.140;2899;60.300;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.140;2899;60.300;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.610;2706;56.280;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
50;2776;57.730;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;2762;57.450;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
180;3041;63.240;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.210;2904;60.400;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.210;2904;60.400;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;3120;64.890;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;3120;64.890;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
414.770;3176;66.050;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.910;4080;84.860;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.910;4080;84.860;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
55.910;4080;84.860;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
25.530;3921;81.550;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
950;2702;56.200;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
950;2702;56.200;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.450;3744;77.880;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.480;3545;73.730;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.980;3843;79.940;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
20.120;4017;83.560;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.300;3404;70.800;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
500;4674;97.210;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.950;4456;92.690;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
11.770;3805;79.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.550;4792;99.670;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
190;3492;72.640;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;4780;99.430;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
760;3215;66.860;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
88.880;3268;67.970;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
13.940;3555;73.940;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
13.940;3555;73.940;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
25.440;2999;62.370;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.030;3558;74.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24.420;2975;61.880;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30.920;3332;69.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30.920;3332;69.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
16.930;3365;69.990;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
14.900;3243;67.450;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.010;4280;89.030;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.420;2823;58.720;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
110;3301;68.650;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.290;2780;57.820;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230;2615;54.390;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230;2635;54.810;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
244.460;2857;59.430;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.710;3147;65.460;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.690;3147;65.460;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.950;3418;71.090;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
7.950;3418;71.090;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
14.290;3525;73.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
11.960;3524;73.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.940;3385;70.400;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
390;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
16.290;4195;87.260;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
14.680;4281;89.040;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.610;3410;70.930;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.230;3474;72.260;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140;2479;51.550;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
160;3058;63.600;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.940;3577;74.410;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
169.770;2583;53.730;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
169.770;2583;53.730;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
26.130;3128;65.060;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
590;3791;78.850;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30;4713;98.030;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
970;3407;70.860;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.820;3570;74.250;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.720;4305;89.540;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.140;2260;47.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
15.860;3185;66.250;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
168.900;3279;68.210;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24.720;4077;84.790;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24.720;4077;84.790;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24.720;4077;84.790;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630;2746;57.110;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
160;2057;42.790;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
150;1804;37.510;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380;2621;54.530;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380;2621;54.530;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.190;2761;57.430;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;2491;51.810;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;2491;51.810;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.120;2777;57.770;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.120;2782;57.870;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
12.830;3566;74.170;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320;3230;67.180;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320;3230;67.180;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.480;3903;81.170;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.480;3903;81.170;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.190;3341;69.480;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.150;3341;69.500;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380;3852;80.120;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380;3852;80.120;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.390;3375;70.200;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.380;3376;70.210;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.000;3388;70.480;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;3373;70.160;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.020;3429;71.310;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
340;3179;66.130;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
580;3444;71.630;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.190;3985;82.890;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.190;3985;82.890;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
240;4397;91.450;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.540;3826;79.570;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
410;4347;90.410;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.310;2177;45.280;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.590;2021;42.040;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.590;2021;42.040;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140;2452;51.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140;2452;51.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30;1930;40.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30;1928;40.110;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
550;3136;65.240;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60;3974;82.650;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
490;3042;63.270;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.000;3061;63.660;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
270;3235;67.300;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
270;3235;67.300;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;4279;89.000;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
50;4406;91.650;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;1943;40.410;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;1856;38.600;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
**;2051;42.660;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
112.950;3138;65.270;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6.870;4807;99.990;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630;5926;123.270;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.510;5447;113.290;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.740;4455;92.670;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.970;4439;92.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.970;4439;92.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
95.370;2919;60.720;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
95.370;2919;60.720;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4.740;3479;72.360;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.060;3102;64.520;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630;3314;68.930;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3.050;3646;75.830;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
9.080;2940;61.140;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;2420;50.330;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;2377;49.440;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230;2967;61.720;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
200;2882;59.950;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;2895;60.220;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40;2895;60.220;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.320;3073;63.920;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5.320;3073;63.920;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
620;3342;69.510;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
490;3449;71.730;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
110;2969;61.750;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;2639;54.900;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90;2639;54.900;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
500;3588;74.640;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230;3044;63.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
260;4063;84.510;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
120;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
120;*;*;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30;3117;64.840;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2.050;2369;49.280;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
570;1956;40.680;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1.390;2516;52.320;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380.370;3086;64.200;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21.090;3987;82.930;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21.090;3987;82.930;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
100;3888;80.870;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21.000;3988;82.940;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
28.480;*;135.380;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
